file_path,category_id
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare [Star].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #17.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare 13.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Bad And Boujee [ft. Lil Uzi Vert] - Migos).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/TCE TM88 Sayshit.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare 7 .wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin & Zaytoven Snare (2).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 4.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SMII - RATS SNARE .wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SEPTEMBER Snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #13.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Trapaholic Snare (7).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Syrup God Snare - Metro Drugz.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 13.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/West MetroSnare (17).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (6).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/pbs - metroboomin rim 2.0 [ Snare ].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DT - (SN) Boomin'.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (23).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Rap Devil Snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MZ Snare [Metro Accent Hi].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare [ MWM ].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snr (Murda).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snr (Metro).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #01.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snares [Drive Shootin].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Gucci Mane - Both).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (13).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Plug_Snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #16.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SMII - STRAP SNARE.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/so icey boyz metro siz snr.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Southside Snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare [ Married To The Game ].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Matt Boomin [Snare].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 7 Lo.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (5).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snares [Quick].wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #14.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/LN - METRO.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare (Umbrella).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Post Malone - Congratulations).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (19).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Only You).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 8.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare (4).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/BWB VAULT SNARE (Yung Metro).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Old Metro [Snare].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #15.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Hercules - Young Thug).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare [Turn Up].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #23.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Trapaholic Snare (4).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare [boomin].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/savagemodesnare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 16.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 6.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare (Walk Em Down).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare (All The Money).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare Metro.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snr - Metro.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metropolitan Snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare for shmg.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snr (Tarentino).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare [Metro].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 15.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/PULSE SNARE (3).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SMII - DRACO SNARE .wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Strong Snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin [Snare].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/New Metro Snare1.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin & Zaytoven Snare (4).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Thought It Was A Drought - Future).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #25.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 3.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare 10 [ trapaholic ].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SMII - MONEY SNARE.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (15).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Drake - Jumpman).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 12.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snares [Supa Thick].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/so icey boyz metro siz snr (2).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (25).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/boomin snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/tm snare for studio sessions with boominati.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snares [Open].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 4.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (7).wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (21 Savage - X).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 10..wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Gucci Mane - I Get The Bag ft. Migos).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (22).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare 8 [ walk ].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 19.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Chop Snare (Mellow).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 12 v1.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #03.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (17).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare - metro.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (9).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare 2 (Raindrops).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/pbs - scott boomin [ Snare ].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/LN - METRO 2.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/I Got Mercy Snare.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Young Metro Snare.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Don_t Come Out The House - 21 Savage.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 1.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare (3).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DMV3_Snare 7.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 12 v2.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snr (Boomin).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Drake - Digital Dash).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/[PBS] Snare (13).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare (2).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 17.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare for collabs with zaytoven.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare 5.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Young Metro.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DMV3_Snare 9.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Sn (OJ).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/BWB WAVE 3 SNARE (15).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 5.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Soft Snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/19 Boomin [Snare].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 20.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/New Metro Snare.wav,2
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SMII - SPRINTIN SNARE.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/pbs - metroboomin rim [ Snare ].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Trapaholic Snare (9).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DMV3_Snare 14.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/BWB Rack City Snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SonnyDigital Snare.wav.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (14).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin & Zaytoven Snare (8).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare 5 [ metro ].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Down Grade Sanre 2.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Mamacita Snare Roll.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SB6 Snare (3).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Z Snr 1.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare roll (On Time).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/BOOMIN CLASSIC TRAP HOUSE SNARE 1.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/pbs - metro boomin [ Snare ].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (27).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (24).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Hall Snare.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/JBAND$ SNARE 2.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/BWB WAVE 4 SNARE  (15).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare 3.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DMV3_Snare 20.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (30).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/good  snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #10.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/!Savage Mode l l [Snare].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DMV3_Snare 19.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/high n tight snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/West MetroSnare (2).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Killa - Snare [Metro].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DMV3_Snare 18.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin & Zaytoven Snare (6).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare 6 [ cut off ].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/5. STOP TRYING TO BE GOD SNARE.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SB6 Snare (2).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare 12.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare [Hip-Hop].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare (Creepin).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 1.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare 2.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/pbs - metro echo [ Snare ].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #12.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (26).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/[AP] Snare ( Metro ).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare 2 (Superhero).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin & Zaytoven Snare (14).wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metrotoofpicksnare.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (10 Freaky Girls - 21 Savage).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/father of 4 paris session red room snare.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare 4 [ dry ].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare (Feel The Fiyaaaah).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #05.wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snares [Squad].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MetroBatSnare.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DMV3_Snare 13.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Hard Metro Snare.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Mad High Snare2.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SonnyDigital Snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin & Zaytoven Snare (11).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Original Trap Snare 2k18.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Ocean Drive Snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (3).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #20.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Metro).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Pop_Snare.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare #08.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SN (Slap).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin & Zaytoven Snare (13).wav,4
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (5).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare 2 [ midd ].wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 9.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare for ye waves session fuck wiz khalifa.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare (Superhero).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/BWB [WAVE 2] SNARE (18).wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (18).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 2.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Big Bidness [ft. 2 Chainz - Big Sean).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DC - Quick Boi Snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare (Run Up The Racks - 21 Savage).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/vybe - MetroSnr.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Trapaholic Snare (6).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare [ Wicked ].wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (28).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snare [ Sizzle ].wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare13.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare only for so icey boyz.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare 3 (Raindrops).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snares [Drake X Future].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin Snare 11.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare - 11.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/JAMBOXXL_Boomin_SNARE.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SIZZLE1SNARE.wav.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/pbs - metro x brackz [ Snare ].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snare 7.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Easy Snare-24b.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MZ Snare [Metro Generic Hi].wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SNARE2.wav,0
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Dro Snare 3 (Metro).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Snares [Bout].wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Luger Snare.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Boomin - Snare 4.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/SIZZLE1SNARE.wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Down Grade Snare.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Mean Snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare (Raindrops).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare 1.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/YM Snare 10.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/MB Snare (29).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Classic Luger Snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Torture Rack Snare.wav,6
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/DMV3_Snare 15.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Snr (Lie to Me).wav,5
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Metro Boomin & Zaytoven Snare (10).wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Trapaholic_Snare.wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/Lex Luger Snare (1).wav,1
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/BWZYSn_4.wav,3
./my_drum_kits/Fresh's Metro Boomin (Off The Rip) Drum Kit/Snares/snare (On Time).wav,3
